Windows Runtime Assigned Access Management DLL,c:\windows\system32\IoTAssignedAccessLockFramework.dll
Windows Runtime BcastDVRBroker DLL,c:\windows\system32\BcastDVRBroker.dll
Windows Runtime BcastDVRClient DLL,c:\windows\system32\BcastDVRClient.dll
Windows Runtime BcastDVRCommon DLL,c:\windows\system32\BcastDVRCommon.dll
Windows Runtime Brightness Override DLL,c:\windows\system32\Windows.Graphics.Display.BrightnessOverride.dll
Windows Runtime CallButtonsServer DLL,c:\windows\system32\CallButtons.dll
Windows Runtime CallButtonsServer ProxyStub DLL,c:\windows\system32\CallButtons.ProxyStub.dll
Windows Runtime Devices Printers DLL,c:\windows\system32\Windows.Devices.Printers.dll
Windows Runtime Devices Scanners DLL,c:\windows\system32\Windows.Devices.Scanners.dll
Windows Runtime Display Color Management DLL,c:\windows\system32\Windows.Internal.Graphics.Display.DisplayColorManagement.dll
Windows Runtime Display Enhancement Management DLL,c:\windows\system32\Windows.Internal.Graphics.Display.DisplayEnhancementManagement.dll
Windows Runtime Display Enhancement Override DLL,c:\windows\system32\Windows.Graphics.Display.DisplayEnhancementOverride.dll
Windows Runtime Haptics DLL,c:\windows\system32\Windows.Devices.Haptics.dll
Windows Runtime Lights DLL,c:\windows\system32\Windows.Devices.Lights.dll
Windows Runtime MdmPolicy DLL,c:\windows\system32\Windows.Management.Workplace.dll
Windows Runtime media device server DLL,c:\windows\system32\Windows.Media.Devices.dll
Windows Runtime MediaControl server DLL,c:\windows\system32\Windows.Media.MediaControl.dll
Windows Runtime MediaFrame DLL,c:\windows\system32\RTMediaFrame.dll
Windows Runtime MIDI Device server DLL,c:\windows\system32\Windows.Devices.Midi.dll
Windows Runtime OnlineId Authentication DLL,c:\windows\system32\Windows.Security.Authentication.OnlineId.dll
Windows Runtime Phone Smart Card Api DLL,c:\windows\system32\Windows.Devices.SmartCards.Phone.dll
Windows Runtime PointOfService DLL,c:\windows\system32\Windows.Devices.PointOfService.dll
Windows Runtime Portable Devices DLL,c:\windows\system32\Windows.Devices.Portable.dll
Windows Runtime Proximity API DLL,c:\windows\system32\Windows.Networking.Proximity.dll
Windows Runtime Sensors (Internal) DLL,c:\windows\system32\Windows.Internal.Devices.Sensors.dll
Windows Runtime Sensors DLL,c:\windows\system32\Windows.Devices.Sensors.dll
Windows Runtime Smart Card API DLL,c:\windows\system32\Windows.Devices.SmartCards.dll
Windows Runtime SystemManagement DLL,c:\windows\system32\Windows.System.SystemManagement.dll
Windows Runtime UI Foundation DLL,c:\windows\system32\Windows.UI.dll
Windows Runtime Usb DLL,c:\windows\system32\Windows.Devices.Usb.dll
Windows Runtime Window Media Audio server DLL,c:\windows\system32\Windows.Media.Audio.dll
Windows Runtime WorkplaceSettings DLL,c:\windows\system32\Windows.Management.Workplace.WorkplaceSettings.dll
Windows Scripted Diagnostic Provider API,c:\windows\system32\sdiagprv.dll
Windows Search URI Handler,c:\windows\system32\Windows.Shell.Search.UriHandler.dll
Windows Security Center API,c:\windows\system32\wscapi.dll
Windows Security Center ISV API,c:\windows\system32\wscisvif.dll
Windows Security Center ISV Proxy Stub,c:\windows\system32\wscproxystub.dll
Windows Security Center Service,c:\windows\system32\wscsvc.dll
Windows Security Configuration Editor Client Engine,c:\windows\system32\scecli.dll
Windows Security Configuration Editor Engine,c:\windows\system32\scesrv.dll
Windows Security Health Agent,c:\windows\system32\SecurityHealthAgent.dll
Windows Security Mitigations Broker DLL,c:\windows\system32\Windows.Internal.SecurityMitigationsBroker.dll
Windows Setup API,c:\windows\system32\setupapi.dll
Windows Setup UI,c:\windows\system32\WinSetupUI.dll
Windows Shell Broker,c:\windows\system32\Windows.Internal.Shell.Broker.dll
Windows Shell Common Broker,c:\windows\system32\Windows.Internal.ShellCommon.Broker.dll
Windows Shell Common Dll,c:\windows\system32\shell32.dll
Windows Shell Disk Quota Support DLL,c:\windows\system32\dskquota.dll
Windows Shell Disk Quota UI DLL,c:\windows\system32\dskquoui.dll
Windows Shell LUA/PA Elevation Factory Dll,c:\windows\system32\shpafact.dll
Windows Shell Obsolete APIs,c:\windows\system32\shunimpl.dll
Windows Shell Services Dll,c:\windows\system32\shsvcs.dll
Windows Shell Style Resource Dll,c:\windows\system32\shellstyle.dll
Windows Shell Theme Service Dll,c:\windows\system32\themeservice.dll
Windows Shell User Logon,c:\windows\system32\shgina.dll
Windows Shell Web Services,c:\windows\system32\shwebsvc.dll
Windows SKU Library,c:\windows\system32\winsku.dll
Windows Smartcard Credential Provider,c:\windows\system32\SmartcardCredentialProvider.dll
Windows SMS Router Service,c:\windows\system32\SmsRouterSvc.dll
Windows Socket 2.0 32-Bit DLL,c:\windows\system32\ws2_32.dll
Windows Socket 2.0 Helper for Windows NT,c:\windows\system32\ws2help.dll
Windows Socket 32-Bit DLL,c:\windows\system32\wsock32.dll
Windows Socket2 NameSpace DLL,c:\windows\system32\rnr20.dll
Windows Sockets Helper DLL,c:\windows\system32\wshbth.dll
Windows Sockets Helper DLL for PGM,c:\windows\system32\wshrm.dll
Windows SP1 Image Resource,c:\windows\system32\imagesp1.dll
Windows Speech Runtime DLL,c:\windows\system32\Windows.Media.Speech.dll
Windows Speech Shell Componenets DLL,c:\windows\system32\Speech_OneCore\common\Windows.Speech.Shell.dll
Windows SPFILEQ,c:\windows\system32\spfileq.dll
Windows SPINF,c:\windows\system32\spinf.dll
Windows StateRepository API Broker,c:\windows\system32\Windows.StateRepositoryBroker.dll
Windows StateRepository API Core,c:\windows\system32\Windows.StateRepositoryCore.dll
Windows StateRepository API Server,c:\windows\system32\Windows.StateRepository.dll
Windows StateRepository Client API,c:\windows\system32\Windows.StateRepositoryClient.dll
Windows StateRepository Proxy/Stub Server,c:\windows\system32\Windows.StateRepositoryPS.dll
Windows StateRepository Upgrade,c:\windows\system32\Windows.StateRepositoryUpgrade.dll
Windows Storage Provider for FileShare management,c:\windows\system32\wsp_fs.dll
Windows Storage Provider for Health Agent API,c:\windows\system32\wsp_health.dll
Windows Storage Provider for Storage Replication management,c:\windows\system32\wsp_sr.dll
Windows Storage UX,c:\windows\system32\Windows.UI.Storage.dll
Windows Subsystem for Linux API,c:\windows\system32\wslapi.dll
Windows SxS Server DLL,c:\windows\system32\sxssrv.dll
Windows Symbolic Debugger Engine,c:\windows\system32\dbgeng.dll
Windows Synchronization Metadata Store,c:\windows\system32\WinSyncMetastore.dll
Windows Synchronization Provider Framework,c:\windows\system32\WinSyncProviders.dll
Windows System Assessment Tool API,c:\windows\system32\WinSATAPI.dll
Windows System Diagnostics DLL,c:\windows\system32\Windows.System.Diagnostics.dll
Windows System Performance Objects DLL,c:\windows\system32\perfos.dll
Windows System Process Performance Objects DLL,c:\windows\system32\perfproc.dll
Windows System Profile HardwareId DLL,c:\windows\system32\Windows.System.Profile.HardwareId.dll
Windows System Profile SystemId DLL,c:\windows\system32\Windows.System.Profile.SystemId.dll
Windows System RemoteDesktop Runtime DLL,c:\windows\system32\Windows.System.RemoteDesktop.dll
Windows System Reset Platform Plugin for Classic App Migration,c:\windows\system32\SystemResetPlatform\RjvClassicApp.dll
Windows System Reset Platform Plugin for MDM Agent,c:\windows\system32\RjvMDMConfig.dll
Windows System Reset Platform SSO,c:\windows\system32\SystemResetPlatform\SystemResetSSO.dll
Windows System Setup,c:\windows\system32\oobe\winsetup.dll
Windows System User Device Association API,c:\windows\system32\Windows.System.UserDeviceAssociation.dll
Windows Theme API,c:\windows\system32\themeui.dll
Windows Time Service,c:\windows\system32\w32time.dll
Windows To Go Launcher,c:\windows\system32\pwlauncher.dll
Windows To Go Shell Service Object,c:\windows\system32\pwsso.dll
Windows UefiCsp Resources,c:\windows\system32\UefiCsp.dll
Windows UI XAML InkControls API,c:\windows\system32\Windows.UI.Xaml.InkControls.dll
Windows UI XAML Maps API,c:\windows\system32\Windows.UI.Xaml.Maps.dll
Windows UI XAML Phone API,c:\windows\system32\Windows.UI.Xaml.Phone.dll
Windows Update Agent,c:\windows\system32\wuaueng.dll
Windows Update Agent plugin for Windows,c:\windows\system32\wuuhext.dll
Windows Update Agent Provider,c:\windows\system32\wbem\WUAProvider.dll
Windows Update Client API,c:\windows\system32\wuapi.dll
Windows Update client proxy stub,c:\windows\system32\wups.dll
Windows Update client proxy stub 2,c:\windows\system32\wups2.dll
Windows Update OS Deployment Handler,c:\windows\system32\wuuhosdeployment.dll
Windows Update WUDriver Stub,c:\windows\system32\wudriver.dll
Windows USB Driver User Library,c:\windows\system32\winusb.dll
Windows User Consent Verifier API,c:\windows\system32\Windows.Security.Credentials.UI.UserConsentVerifier.dll
Windows User Experience Session Initialization Dll,c:\windows\system32\UXInit.dll
Windows User Mode Crash Reporting DLL,c:\windows\system32\Faultrep.dll
Windows vault Control Panel,c:\windows\system32\Vault.dll
Windows VBS HVCI API,c:\windows\system32\vbsapi.dll
Windows Virtual Camera Manager,c:\windows\system32\PerceptionSimulation\VirtualCameraManager.dll
Windows Virtual Display Manager Proxy Stubs,c:\windows\system32\PerceptionSimulation\VirtualDisplayManager.ProxyStubs.dll
Windows Visual Components,c:\windows\system32\wvc.dll
Windows Voice Activation Manager,c:\windows\system32\VoiceActivationManager.dll
Windows Voice Agent Services DLL,c:\windows\system32\Windows.ApplicationModel.ConversationalAgent.dll
Windows Volume Tracking,c:\windows\system32\linkinfo.dll
Windows VP9 Video Decoder,c:\windows\system32\MSVP9DEC.dll
Windows VPX Video Encoder,c:\windows\system32\MSVPXENC.dll
Windows Web Services Runtime,c:\windows\system32\webservices.dll
Windows Wi-Fi Direct DAF Plugin,c:\windows\system32\dafWfdProvider.dll
Windows WiFi Sync Provider DLL,c:\windows\system32\WiFiCloudStore.dll
Windows WinRT Threadpool,c:\windows\system32\threadpoolwinrt.dll
Windows Wireless Docking DAF Plugin,c:\windows\system32\dafDockingProvider.dll
Windows Wireless Docking DockInterface Proxy/Stub DLL,c:\windows\system32\DockInterface.ProxyStub.dll
Windows Wireless LAN 802.11 Client Side Helper API,c:\windows\system32\wlanhlp.dll
Windows Wireless LAN 802.11 MSM DLL,c:\windows\system32\wlanmsm.dll
Windows Wireless LAN 802.11 MSM Security Module DLL,c:\windows\system32\wlansec.dll
Windows Wireless LAN 802.11 Utility DLL,c:\windows\system32\wlanutil.dll
Windows WLAN AutoConfig Client Side API DLL,c:\windows\system32\wlanapi.dll
Windows WLAN AutoConfig Service DLL,c:\windows\system32\wlansvc.dll
Windows WLAN AutoConfig Service PAL DLL,c:\windows\system32\wlansvcpal.dll
Windows WLAN Media Manager DLL,c:\windows\system32\WlanMediaManager.dll
Windows.ApplicationModel.DataTransfer,c:\windows\system32\windows.applicationmodel.datatransfer.dll
Windows.Cortana.Analog,c:\windows\system32\Windows.Cortana.Analog.dll
Windows.Cortana.Analog.ProxyStub,c:\windows\system32\Windows.Cortana.Analog.ProxyStub.dll
Windows.Cortana.Desktop,c:\windows\system32\Windows.Cortana.Desktop.dll
Windows.Cortana.OneCore,c:\windows\system32\Windows.Cortana.OneCore.dll
Windows.Cortana.PAL.Desktop,c:\windows\system32\Windows.Cortana.PAL.Desktop.dll
Windows.Cortana.ProxyStub,c:\windows\system32\Windows.Cortana.ProxyStub.dll
Windows.Devices.AllJoyn DLL,c:\windows\system32\Windows.Devices.AllJoyn.dll
Windows.Devices.Background,c:\windows\system32\Windows.Devices.Background.dll
Windows.Devices.Background Interface Proxy,c:\windows\system32\Windows.Devices.Background.ps.dll
Windows.Devices.Bluetooth DLL,c:\windows\system32\Windows.Devices.Bluetooth.dll
Windows.Devices.Custom,c:\windows\system32\Windows.Devices.Custom.dll
Windows.Devices.Custom Interface Proxy,c:\windows\system32\Windows.Devices.Custom.ps.dll
Windows.Devices.Enumeration,c:\windows\system32\Windows.Devices.Enumeration.dll
Windows.Devices.HumanInterfaceDevice DLL,c:\windows\system32\Windows.Devices.HumanInterfaceDevice.dll
Windows.Devices.LowLevel DLL,c:\windows\system32\Windows.Devices.LowLevel.dll
Windows.Devices.Printers.Extensions,c:\windows\system32\Windows.Devices.Printers.Extensions.dll
Windows.Devices.Radios DLL,c:\windows\system32\Windows.Devices.Radios.dll
Windows.Devices.SerialCommunication DLL,c:\windows\system32\Windows.Devices.SerialCommunication.dll
Windows.Devices.WiFi DLL,c:\windows\system32\Windows.Devices.WiFi.dll
Windows.Devices.WiFiDirect DLL,c:\windows\system32\Windows.Devices.WiFiDirect.dll
Windows.ImmersiveShell.ServiceProvider,c:\windows\system32\windows.immersiveshell.serviceprovider.dll
Windows.Internal.Bluetooth DLL,c:\windows\system32\Windows.Internal.Bluetooth.dll
Windows.Internal.Feedback.Analog,c:\windows\system32\Windows.Internal.Feedback.Analog.dll
Windows.Internal.Feedback.Analog.ProxyStub,c:\windows\system32\Windows.Internal.Feedback.Analog.ProxyStub.dll
Windows.Internal.Signals,c:\windows\system32\Windows.Internal.Signals.dll
Windows.Internal.System.UserProfile,c:\windows\system32\Windows.Internal.System.UserProfile.dll
Windows.Media.MixedRealityCapture.DYNLINK,c:\windows\system32\Windows.Media.MixedRealityCapture.dll
Windows.Mirage.Internal.DYNLINK,c:\windows\system32\Windows.Mirage.Internal.dll
Windows.Networking DLL,c:\windows\system32\Windows.Networking.dll
Windows.Networking.BackgroundTransfer DLL,c:\windows\system32\Windows.Networking.BackgroundTransfer.dll
Windows.Networking.HostName DLL,c:\windows\system32\Windows.Networking.HostName.dll
Windows.Networking.ServiceDiscovery.Dnssd DLL,c:\windows\system32\Windows.Networking.ServiceDiscovery.Dnssd.dll
Windows.Networking.Sockets.PushEnabledApplication DLL,c:\windows\system32\Windows.Networking.Sockets.PushEnabledApplication.dll
Windows.Networking.Vpn DLL,c:\windows\system32\Windows.Networking.Vpn.dll
Windows.Networking.XboxLive Proxy Stub Dll,c:\windows\system32\Windows.Networking.XboxLive.ProxyStub.dll
Windows.Services.TargetedContent,c:\windows\system32\Windows.Services.TargetedContent.dll
Windows.Shell.ServiceHostBuilder,c:\windows\system32\Windows.Shell.ServiceHostBuilder.dll
Windows.Storage.Search,c:\windows\system32\Windows.Storage.Search.dll
Windows.System.Launcher,c:\windows\system32\Windows.System.Launcher.dll
Windows.System.Profile.RetailInfo Runtime DLL,c:\windows\system32\Windows.System.Profile.RetailInfo.dll
Windows.System.Profile.SystemManufacturers,c:\windows\system32\Windows.System.Profile.SystemManufacturers.dll
Windows.UI.Accessibility System DLL,c:\windows\system32\Windows.UI.Accessibility.dll
Windows.UI.Core.TextInput dll,c:\windows\system32\Windows.UI.Core.TextInput.dll
Windows.UI.FileExplorer,c:\windows\system32\Windows.UI.FileExplorer.dll
WINDOWS.UI.IMMERSIVE,c:\windows\system32\Windows.UI.Immersive.dll
Windows.UI.Input.Inking.Analysis.dll,c:\windows\system32\Windows.UI.Input.Inking.Analysis.dll
Windows.UI.Search,c:\windows\system32\Windows.UI.Search.dll
Windows.UI.Shell.SharedUtilities.dll,c:\windows\system32\ShellExperiences\Windows.UI.Shell.SharedUtilities.dll
Windows.UI.Xaml dll,c:\windows\system32\Windows.UI.Xaml.dll
Windows.UI.Xaml.Controls,c:\windows\system32\Windows.UI.Xaml.Controls.dll
Windows.UI.Xaml.Resources.19H1 dll,c:\windows\system32\Windows.UI.Xaml.Resources.19h1.dll
Windows.UI.Xaml.Resources.Common.dll,c:\windows\system32\Windows.UI.Xaml.Resources.Common.dll
Windows.UI.Xaml.Resources.RS1 dll,c:\windows\system32\Windows.UI.Xaml.Resources.rs1.dll
Windows.UI.Xaml.Resources.RS2 dll,c:\windows\system32\Windows.UI.Xaml.Resources.rs2.dll
Windows.UI.Xaml.Resources.RS3 dll,c:\windows\system32\Windows.UI.Xaml.Resources.rs3.dll
Windows.UI.Xaml.Resources.RS4 dll,c:\windows\system32\Windows.UI.Xaml.Resources.rs4.dll
Windows.UI.Xaml.Resources.RS5 dll,c:\windows\system32\Windows.UI.Xaml.Resources.rs5.dll
Windows.UI.Xaml.Resources.TH dll,c:\windows\system32\Windows.UI.Xaml.Resources.th.dll
Windows.UI.Xaml.Resources.Win81 dll,c:\windows\system32\Windows.UI.Xaml.Resources.win81.dll
Windows.UI.Xaml.Resources.Win8Rtm dll,c:\windows\system32\Windows.UI.Xaml.Resources.win8rtm.dll
Windows.Web.Diagnostics,c:\windows\system32\Windows.Web.Diagnostics.dll
Windows.Web.Http DLL,c:\windows\system32\Windows.Web.Http.dll
Windows® installer,c:\windows\system32\msihnd.dll
Windows® Installer International Messages,c:\windows\system32\msimsg.dll
WindowsDefenderApplicationGuardCSP,c:\windows\system32\windowsdefenderapplicationguardcsp.dll
Windows-internal libarchive library,c:\windows\system32\archiveint.dll
WindowsInternal.ComposableShell.ComposerFramework,c:\windows\system32\WindowsInternal.ComposableShell.ComposerFramework.dll
WindowsInternal.ComposableShell.DesktopHosting,c:\windows\system32\WindowsInternal.ComposableShell.DesktopHosting.dll
WindowsInternal.Xaml.Controls.Tabs,c:\windows\system32\ShellExperiences\WindowsInternal.Xaml.Controls.Tabs.dll
WindowsManagementServiceWinRt Proxy Stub,c:\windows\system32\WindowsManagementServiceWinRt.ProxyStub.dll
WinFX OpenType/CFF Rasterizer,c:\windows\system32\PresentationCFFRasterizerNative_v0300.dll
WinInet Helper Class,c:\windows\system32\winethc.dll
WinInet Migration Helper,c:\windows\system32\migration\WininetPlugin.dll
WinInit Utility Extension DLL,c:\windows\system32\wininitext.dll
WinLogon Deployment Library,c:\windows\system32\oobe\WinLGDep.dll
WinLogon IPC Client,c:\windows\system32\wmsgapi.dll
WinLogon Software SAS Library,c:\windows\system32\sas.dll
WinLogon Utility Extension DLL,c:\windows\system32\winlogonext.dll
WinMDE DLL,c:\windows\system32\winmde.dll
WinRM Agent,c:\windows\system32\WsmAgent.dll
Rich Text Edit Control, v8.5,c:\windows\system32\msftedit.dll
WinRM Migration Plugin,c:\windows\system32\WSManMigrationPlugin.dll
winrssrv,c:\windows\system32\winrssrv.dll
WinRT Compression,c:\windows\system32\Windows.Storage.Compression.dll
WinRT Credential Picker Server,c:\windows\system32\Windows.Security.Credentials.UI.CredentialPicker.dll
WinRT Windows Graphics DLL,c:\windows\system32\Windows.Graphics.dll
WinRT Windows Inking DLL,c:\windows\system32\Windows.UI.Input.Inking.dll
WinRT Windows Machine Learning Preview DLL,c:\windows\system32\Windows.AI.MachineLearning.Preview.dll
WinSAT Sysprep Plugin,c:\windows\system32\spwinsat.dll
Winsock Net shell helper DLL for winsock,c:\windows\system32\wshelper.dll
Winsock Network Diagnostic Helper Class,c:\windows\system32\winsockhc.dll
Winsock Oriented Net DLL for SQL Clients,c:\windows\system32\dbnetlib.dll
Winsock Upgrade Plugin,c:\windows\system32\migration\WsUpgrade.dll
Winsock2 Helper DLL (TL/IPv6),c:\windows\system32\wship6.dll
Winstation Library,c:\windows\system32\winsta.dll
WinStation utility support DLL,c:\windows\system32\utildll.dll
Wired AutoConfig Service,c:\windows\system32\dot3svc.dll
Wired Network Connection Flows,c:\windows\system32\Dot3Conn.dll
Wired Network Media Manager,c:\windows\system32\dot3mm.dll
WiredNetworkCSP,c:\windows\system32\WiredNetworkCSP.dll
Wireless Lan Dialog Wizards,c:\windows\system32\wlandlg.dll
Wireless LAN Helper Classes,c:\windows\system32\WLanHC.dll
Wireless Network Manager Library,c:\windows\system32\wifinetworkmanager.dll
Wireless Network Policy Management Snap-in,c:\windows\system32\wlangpui.dll
Wireless Preferred Networks,c:\windows\system32\wlanpref.dll
Wireless Profile UI,c:\windows\system32\wlanui.dll
Wireless WAN Connection Flows,c:\windows\system32\wwanconn.dll
Wireless WAN Helper Class,c:\windows\system32\WWanHC.dll
Wireless WAN Profile Settings Editor,c:\windows\system32\Wwanpref.dll
Witness Service WMIv2 Provider,c:\windows\system32\witnesswmiv2provider.dll
Wizard Framework,c:\windows\system32\AuthFWWizFwk.dll
Wlan Netsh Helper DLL,c:\windows\system32\wlancfg.dll
Wlan Radio Manager,c:\windows\system32\WlanRadioManager.dll
WMDM Service Provider for Windows Portable Devices,c:\windows\system32\WPDSp.dll
WMDRM backwards compatibility stub,c:\windows\system32\wmdrmsdk.dll
WMI,c:\windows\system32\wbem\esscli.dll,c:\windows\system32\wbem\wmitimep.dll,c:\windows\system32\wbem\SMTPCons.dll,c:\windows\system32\wbem\WmiDcPrv.dll,c:\windows\system32\wbem\stdprov.dll,c:\windows\system32\wbem\WmiPrvSD.dll,c:\windows\system32\PSModuleDiscoveryProvider.dll,c:\windows\system32\wbem\WMICOOKR.dll,c:\windows\system32\wbem\mofd.dll,c:\windows\system32\wbem\wmiutils.dll,c:\windows\system32\prvdmofcomp.dll,c:\windows\system32\wbem\WMIsvc.dll,c:\windows\system32\wbem\wbemess.dll,c:\windows\system32\wbem\KrnlProv.dll,c:\windows\system32\wbem\WinMgmtR.dll,c:\windows\system32\wbem\wbemsvc.dll,c:\windows\system32\wmidcom.dll,c:\windows\system32\wbemcomn.dll,c:\windows\system32\wbem\wbemprox.dll,c:\windows\system32\wbem\wmiprov.dll
WMI Client API,c:\windows\system32\wmiclnt.dll
WMI CMI Plugin,c:\windows\system32\wmicmiplugin.dll
WMI Configuration Core,c:\windows\system32\SmiEngine.dll
WMI Control,c:\windows\system32\wbem\wbemcntl.dll
WMI Custom Marshaller,c:\windows\system32\wbem\fastprox.dll
WMI DC and DP functionality,c:\windows\system32\wmi.dll
WMI DFS Provider,c:\windows\system32\wbem\wmipdfs.dll
WMI DS Provider,c:\windows\system32\wbem\dsprov.dll
WMI Event Handler,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\WMIEventHandler.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\WMIEventHandler.dll
WMI Event Log Provider,c:\windows\system32\wbem\ntevt.dll
WMI ICMP Echo Provider,c:\windows\system32\wbem\WMIPICMP.dll
WMI IPMI PROVIDER,c:\windows\system32\wbem\ipmiprv.dll
WMI MSI Provider,c:\windows\system32\wbem\msiprov.dll
WMI PassThru Provider for Storage Management,c:\windows\system32\storagewmi_passthru.dll,c:\windows\system32\delegatorprovider.dll
WMI Performance Reverse Adapter,c:\windows\system32\wbem\WmiApRpl.dll
WMI Performance Reverse Adapter Resources,c:\windows\system32\wbem\WmiApRes.dll
WMI Provider for Disk Quota Information,c:\windows\system32\wbem\wmipdskq.dll
WMI Provider for ETW,c:\windows\system32\wbem\EventTracingManagement.dll
WMI Provider for iSCSI,c:\windows\system32\iscsiwmiv2.dll
WMI Provider for Sessions and Connections,c:\windows\system32\wbem\WMIPSESS.dll
WMI provider for Signed Drivers,c:\windows\system32\signdrv.dll
WMI Provider for Storage Management,c:\windows\system32\storagewmi.dll
WMI Provider for VDS,c:\windows\system32\wbem\vdswmi.dll
WMI Provider for VSS,c:\windows\system32\wbem\vsswmi.dll
WMI Provider Thread & Log Library,c:\windows\system32\provthrd.dll
WMI Repository Driver,c:\windows\system32\wbem\repdrvfs.dll
WMI Repository Migration Plugin,c:\windows\system32\migwiz\replacementmanifests\Microsoft-Windows-TerminalServices-LicenseServer\TlsRepPlugin.dll,c:\windows\system32\migration\WMIMigrationPlugin.dll,c:\windows\system32\migwiz\dlmanifests\Microsoft-Windows-WMI-Core\WMIMigrationPlugin.dll
WMI Scripting,c:\windows\system32\wbem\wbemdisp.dll
WMI SDK Provider Framework,c:\windows\system32\framedynos.dll,c:\windows\system32\framedyn.dll
WMI Snapin Helpers,c:\windows\system32\wbem\MMFUtil.dll
WMI Snapins,c:\windows\system32\wbem\ServDeps.dll
WMI Standard Event Consumers,c:\windows\system32\wbem\wbemcons.dll
WMI View Provider,c:\windows\system32\wbem\viewprov.dll
WMI Win32 Provider,c:\windows\system32\wbem\cimwin32.dll
WMI Win32Ex Provider,c:\windows\system32\wbem\wmipcima.dll
WMI Windows Job Object Provider,c:\windows\system32\wbem\WMIPJOBJ.dll
WMI XML Convertor,c:\windows\system32\wbem\xml\wmi2xml.dll
WMIv2 Provider for CI Policy Management,c:\windows\system32\CIWmi.dll
WMIv2 Provider for SMB File Server/Client,c:\windows\system32\smbwmiv2.dll
WordBreakers.DYNLINK,c:\windows\system32\WordBreakers.dll
Work Folders Resources,c:\windows\system32\WorkFoldersRes.dll
WorkspaceRuntime ProxyStub DLL,c:\windows\system32\wksprtPS.dll
Workstation Service Client DLL,c:\windows\system32\wkscli.dll
Workstation Service DLL,c:\windows\system32\wkssvc.dll
Wow64 Console and Win32 API Logging,c:\windows\system32\wow64win.dll
WP 8.1 upgrade support utility,c:\windows\system32\wpbcreds.dll
WP Task Scheduler DLL,c:\windows\system32\WPTaskScheduler.dll
WPAXHolder,c:\windows\system32\WpAXHolder.dll
WPC Settings Library,c:\windows\system32\Wpc.dll
wpcap.dll Dynamic Link Library - based on libpcap 1.0rel0b branch (20091008),c:\windows\system32\wpcap.dll
WpcMonSvc.dll,c:\windows\system32\WpcDesktopMonSvc.dll
WpcOtsApi.dll,c:\windows\system32\WpcApi.dll
WpcWebFilter.dll,c:\windows\system32\WpcWebFilter.dll
WppRecorderUM.DYNLINK,c:\windows\system32\WppRecorderUM.dll
Wrapper Dll for Richedit 1.0,c:\windows\system32\riched32.dll
WSD Challenge Component,c:\windows\system32\wsdchngr.dll
WSD Scan Driver DLL,c:\windows\system32\WSDScDrv.dll,c:\windows\system32\DriverStore\FileRepository\wsdscdrv.inf_amd64_34d48454c5c36a85\WSDScDrv.dll
WSMAN Automation,c:\windows\system32\WsmAuto.dll
Wsman Client,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_0211af8a99c7a473\WsmanClient.dll,c:\windows\system32\DriverStore\FileRepository\lms.inf_amd64_de1f86bde40d17b4\WsmanClient.dll
WSMan Resource DLL,c:\windows\system32\WsmRes.dll
WSMan Service,c:\windows\system32\WsmSvc.dll
WSMan Shell API,c:\windows\system32\winrsmgr.dll
WSMAN WMI Provider,c:\windows\system32\WsmWmiPl.dll
WS-Management Event Forwarding Plug-in,c:\windows\system32\wevtfwd.dll
wsmplpxy,c:\windows\system32\wsmplpxy.dll
WSP decode library,c:\windows\system32\wsplib.dll
WUDF: hidscanner,c:\windows\system32\DriverStore\FileRepository\hidscanner.inf_amd64_77a01a641950ec2e\hidscanner.dll
WUDF: opos driver,c:\windows\system32\DriverStore\FileRepository\oposdrv.inf_amd64_037cec6bec441d77\oposdrv.dll
WUDF: remoteposdrv,c:\windows\system32\DriverStore\FileRepository\remoteposdrv.inf_amd64_c24f5159be2a5c94\RemotePosDrv.dll
WWAN API,c:\windows\system32\wwapi.dll
WWAN Auto Config Service,c:\windows\system32\wwansvc.dll
WWAN Device Interface Module,c:\windows\system32\wwanprotdim.dll
WWan Media Manager,c:\windows\system32\wwanmm.dll
Wwan Radio Manager,c:\windows\system32\WwanRadioManager.dll
X509 Certificate Enrollment UI,c:\windows\system32\CertEnrollUI.dll
XAML Host,c:\windows\system32\Windows.UI.XamlHost.dll
XamlTileRender.DYNLINK,c:\windows\system32\XamlTileRender.dll
XAudio2 Game Audio API,c:\windows\system32\XAudio2_9.dll,c:\windows\system32\XAudio2_8.dll
XblAuthManagerProxy,c:\windows\system32\XblAuthManagerProxy.dll
Xbox Connected Storage WinRT implementation,c:\windows\system32\Windows.Gaming.XboxLive.Storage.dll
Xbox Game Streaming Extension,c:\windows\system32\gamestreamingext.dll
Xbox Gip Management Service,c:\windows\system32\xboxgipsvc.dll
Xbox GIP Radio Manager,c:\windows\system32\XboxGipRadioManager.dll
Xbox Live Auth Manager,c:\windows\system32\XblAuthManager.dll
Xbox Live Game Save Service,c:\windows\system32\XblGameSave.dll
Xbox Live Game Save Service Proxies and Stubs,c:\windows\system32\XblGameSaveProxy.dll
Xbox Live Networking Service,c:\windows\system32\XboxNetApiSvc.dll
